% event from 2007-01-30 00:00-01:20 Cluster-4 burst, Ey-SW frame
%  f [Hz]          power [(mV/m)^2/Hz]   
   8.0943405e+01   6.3673288e-06
   8.0998998e+01   6.3310070e-06
   8.1054591e+01   6.0230752e-06
   8.1110184e+01   5.8500296e-06
   8.1165777e+01   5.5791513e-06
   8.1221370e+01   5.9213200e-06
   8.1276963e+01   6.1135047e-06
   8.1332556e+01   6.3190531e-06
   8.1388149e+01   6.1967693e-06
   8.1443742e+01   5.8304816e-06
   8.1499335e+01   5.6155268e-06
   8.1554928e+01   7.0371601e-06
   8.1610521e+01   6.5735529e-06
   8.1666114e+01   6.5137871e-06
   8.1721707e+01   6.2125135e-06
   8.1777300e+01   6.0643481e-06
   8.1832893e+01   6.2045443e-06
   8.1888486e+01   7.3357894e-06
   8.1944079e+01   7.3048336e-06
   8.1999672e+01   6.9486268e-06
   8.2055265e+01   6.8489171e-06
   8.2110858e+01   6.6644045e-06
   8.2166451e+01   6.3260913e-06
   8.2222044e+01   6.3661194e-06
   8.2277637e+01   6.3038092e-06
   8.2333230e+01   6.7495955e-06
   8.2388823e+01   6.4765550e-06
   8.2444416e+01   6.0847084e-06
   8.2500009e+01   6.4135989e-06
   8.2555602e+01   6.4326106e-06
   8.2611195e+01   6.2480678e-06
   8.2666788e+01   6.1573159e-06
   8.2722381e+01   6.0585015e-06
   8.2777974e+01   6.5621057e-06
   8.2833567e+01   6.4021198e-06
   8.2889160e+01   6.1879399e-06
   8.2944753e+01   5.9419459e-06
   8.3000346e+01   5.9077547e-06
   8.3055939e+01   6.2242108e-06
   8.3111532e+01   6.6179044e-06
   8.3167125e+01   5.9304571e-06
   8.3222718e+01   6.5119256e-06
   8.3278311e+01   6.8949378e-06
   8.3333904e+01   6.4249605e-06
   8.3389497e+01   7.6064857e-06
   8.3445090e+01   6.8483507e-06
   8.3500683e+01   5.9095034e-06
   8.3556276e+01   6.0985318e-06
   8.3611869e+01   6.6315568e-06
   8.3667462e+01   6.3412274e-06
   8.3723055e+01   6.8498772e-06
   8.3778648e+01   6.5748993e-06
   8.3834241e+01   5.9394384e-06
   8.3889834e+01   6.4957971e-06
   8.3945427e+01   6.9821130e-06
   8.4001020e+01   6.2832304e-06
   8.4056613e+01   5.4112885e-06
   8.4112206e+01   5.6590371e-06
   8.4167799e+01   6.0083141e-06
   8.4223392e+01   6.3970882e-06
   8.4278985e+01   6.5739404e-06
   8.4334578e+01   6.3881759e-06
   8.4390171e+01   6.5456966e-06
   8.4445764e+01   6.9721531e-06
   8.4501357e+01   6.4433509e-06
   8.4556950e+01   5.9345312e-06
   8.4612543e+01   6.4475363e-06
   8.4668136e+01   6.3281225e-06
   8.4723729e+01   9.6024119e-06
   8.4779322e+01   1.4544154e-05
   8.4834915e+01   7.7438514e-06
   8.4890508e+01   5.6550879e-06
   8.4946101e+01   5.7047992e-06
   8.5001694e+01   6.6758866e-06
   8.5057287e+01   7.1231661e-06
   8.5112880e+01   6.6580239e-06
   8.5168473e+01   6.9376310e-06
   8.5224066e+01   1.2541982e-05
   8.5279659e+01   1.3728698e-05
   8.5335252e+01   6.5575940e-06
   8.5390845e+01   5.8184114e-06
   8.5446438e+01   6.3278260e-06
   8.5502031e+01   7.9330723e-06
   8.5557624e+01   7.0975717e-06
   8.5613217e+01   6.3303126e-06
   8.5668810e+01   6.3663635e-06
   8.5724403e+01   6.8631158e-06
   8.5779996e+01   7.2857379e-06
   8.5835589e+01   6.5035953e-06
   8.5891182e+01   6.7094798e-06
   8.5946775e+01   6.8202685e-06
   8.6002368e+01   7.0849335e-06
   8.6057961e+01   6.8891642e-06
   8.6113554e+01   6.7574447e-06
   8.6169147e+01   6.8492291e-06
   8.6224740e+01   6.7601121e-06
   8.6280333e+01   6.8665744e-06
   8.6335926e+01   6.3021321e-06
   8.6391519e+01   5.7741310e-06
   8.6447112e+01   5.7038485e-06
   8.6502705e+01   5.7468322e-06
   8.6558298e+01   5.6714814e-06
   8.6613891e+01   7.7351861e-06
   8.6669484e+01   2.3493840e-05
   8.6725077e+01   2.1695986e-05
   8.6780670e+01   7.5420270e-06
   8.6836263e+01   7.0758266e-06
   8.6891856e+01   8.0472493e-06
   8.6947449e+01   7.2263071e-06
   8.7003042e+01   6.5120626e-06
   8.7058635e+01   5.9604357e-06
   8.7114228e+01   1.1339168e-05
   8.7169821e+01   3.7916709e-05
   8.7225414e+01   1.7291440e-05
   8.7281007e+01   5.9299837e-06
   8.7336600e+01   6.8027778e-06
   8.7392192e+01   8.4325390e-06
   8.7447785e+01   7.0969808e-06
   8.7503378e+01   6.3853360e-06
   8.7558971e+01   6.5274854e-06
   8.7614564e+01   6.5312258e-06
   8.7670157e+01   6.1485132e-06
   8.7725750e+01   6.6517920e-06
   8.7781343e+01   7.5037512e-06
   8.7836936e+01   8.6258637e-06
   8.7892529e+01   7.8575817e-06
   8.7948122e+01   6.6312015e-06
   8.8003715e+01   6.5782007e-06
   8.8059308e+01   6.8567531e-06
   8.8114901e+01   6.5374207e-06
   8.8170494e+01   7.0901474e-06
   8.8226087e+01   6.8567263e-06
   8.8281680e+01   6.6355102e-06
   8.8337273e+01   6.2344935e-06
   8.8392866e+01   5.8597639e-06
   8.8448459e+01   5.9865077e-06
   8.8504052e+01   5.9456481e-06
   8.8559645e+01   6.2850742e-06
   8.8615238e+01   6.6872499e-06
   8.8670831e+01   6.3051452e-06
   8.8726424e+01   5.8028896e-06
   8.8782017e+01   5.9645338e-06
   8.8837610e+01   5.7898299e-06
   8.8893203e+01   5.3782385e-06
   8.8948796e+01   6.1810199e-06
   8.9004389e+01   5.8024982e-06
   8.9059982e+01   6.4834825e-06
   8.9115575e+01   6.5636459e-06
   8.9171168e+01   6.9571880e-06
   8.9226761e+01   6.3940676e-06
   8.9282354e+01   5.6076563e-06
   8.9337947e+01   5.8910406e-06
   8.9393540e+01   6.0385645e-06
   8.9449133e+01   6.4746641e-06
   8.9504726e+01   6.6490050e-06
   8.9560319e+01   6.8943984e-06
   8.9615912e+01   6.1803144e-06
   8.9671505e+01   5.4115751e-06
   8.9727098e+01   1.1183656e-05
   8.9782691e+01   1.6515480e-05
   8.9838284e+01   6.9699847e-06
   8.9893877e+01   6.8485154e-06
   8.9949470e+01   6.7411372e-06
   9.0005063e+01   6.6099201e-06
   9.0060656e+01   6.3753079e-06
   9.0116249e+01   6.9448514e-06
   9.0171842e+01   6.7646923e-06
   9.0227435e+01   1.3317590e-05
   9.0283028e+01   1.3804850e-05
   9.0338621e+01   6.0748496e-06
   9.0394214e+01   6.0690427e-06
   9.0449807e+01   6.8566566e-06
   9.0505400e+01   7.2636168e-06
   9.0560993e+01   6.0948141e-06
   9.0616586e+01   5.7265334e-06
   9.0672179e+01   7.1775930e-06
   9.0727772e+01   7.0564813e-06
   9.0783365e+01   6.6651708e-06
   9.0838958e+01   6.1917784e-06
   9.0894551e+01   5.6408732e-06
   9.0950144e+01   5.6483563e-06
   9.1005737e+01   6.6412976e-06
   9.1061330e+01   6.8778360e-06
   9.1116923e+01   6.6859871e-06
   9.1172516e+01   6.8563714e-06
   9.1228109e+01   7.0755691e-06
   9.1283702e+01   6.6166743e-06
   9.1339295e+01   6.5246118e-06
   9.1394888e+01   6.6194034e-06
   9.1450481e+01   6.4652715e-06
   9.1506074e+01   6.5991796e-06
   9.1561667e+01   6.7059611e-06
   9.1617260e+01   6.3140615e-06
   9.1672853e+01   6.4613783e-06
   9.1728446e+01   6.1009769e-06
   9.1784039e+01   5.5628036e-06
   9.1839632e+01   6.5415986e-06
   9.1895225e+01   6.6126253e-06
   9.1950818e+01   6.2708314e-06
   9.2006411e+01   6.6138799e-06
   9.2062004e+01   6.8557068e-06
   9.2117597e+01   6.0869104e-06
   9.2173190e+01   6.4391246e-06
   9.2228783e+01   6.5980937e-06
   9.2284376e+01   6.6592730e-06
   9.2339969e+01   7.5726678e-06
   9.2395562e+01   8.2830947e-06
   9.2451155e+01   7.1518868e-06
   9.2506748e+01   6.3444356e-06
   9.2562341e+01   5.9808655e-06
   9.2617934e+01   6.9614607e-06
   9.2673527e+01   6.2490672e-06
   9.2729120e+01   6.2944928e-06
   9.2784713e+01   6.1968751e-06
   9.2840306e+01   6.1705293e-06
   9.2895899e+01   7.1699947e-06
   9.2951492e+01   6.8525561e-06
   9.3007085e+01   6.1683936e-06
   9.3062678e+01   6.1371996e-06
   9.3118271e+01   7.6599600e-06
   9.3173864e+01   7.5950678e-06
   9.3229457e+01   7.8414305e-06
   9.3285050e+01   6.9474084e-06
   9.3340643e+01   6.4860201e-06
   9.3396236e+01   7.1752572e-06
   9.3451829e+01   6.4237361e-06
   9.3507422e+01   6.4563116e-06
   9.3563015e+01   7.4392456e-06
   9.3618608e+01   6.4611064e-06
   9.3674201e+01   6.3103538e-06
   9.3729794e+01   6.4541101e-06
   9.3785387e+01   6.1752563e-06
   9.3840980e+01   5.8907566e-06
   9.3896573e+01   6.5681638e-06
   9.3952166e+01   6.8410476e-06
   9.4007759e+01   5.7342576e-06
   9.4063352e+01   5.9827025e-06
   9.4118945e+01   6.0339687e-06
   9.4174538e+01   7.4743282e-06
   9.4230131e+01   7.1584350e-06
   9.4285724e+01   6.3118277e-06
   9.4341317e+01   5.8399733e-06
   9.4396910e+01   5.9165614e-06
   9.4452503e+01   6.8143691e-06
   9.4508096e+01   6.8048223e-06
   9.4563689e+01   6.1095486e-06
   9.4619282e+01   6.2337887e-06
   9.4674875e+01   6.7345924e-06
   9.4730468e+01   7.2480892e-06
   9.4786061e+01   7.1297538e-06
   9.4841654e+01   6.6277287e-06
   9.4897247e+01   6.8830575e-06
   9.4952840e+01   6.5380290e-06
   9.5008433e+01   7.2511388e-06
   9.5064026e+01   7.0736071e-06
   9.5119619e+01   6.5804789e-06
   9.5175212e+01   6.1243314e-06
   9.5230805e+01   7.2157857e-06
   9.5286398e+01   7.7028251e-06
   9.5341991e+01   6.0540299e-06
   9.5397584e+01   6.3885381e-06
   9.5453177e+01   6.0859467e-05
   9.5508770e+01   2.1991031e-04
   9.5564363e+01   1.5359086e-04
   9.5619956e+01   5.2306362e-05
   9.5675549e+01   9.3877351e-06
   9.5731142e+01   7.0004122e-06
   9.5786735e+01   6.8099129e-06
   9.5842328e+01   6.8400345e-06
   9.5897921e+01   8.1323819e-06
   9.5953514e+01   4.3257896e-05
   9.6009107e+01   7.5751551e-05
   9.6064700e+01   4.1797957e-05
   9.6120293e+01   1.4511929e-05
   9.6175886e+01   6.6751375e-06
   9.6231479e+01   6.9618068e-06
   9.6287072e+01   6.5104776e-06
   9.6342665e+01   6.8881418e-06
   9.6398258e+01   6.8388220e-06
   9.6453851e+01   6.8186473e-06
   9.6509444e+01   6.8752234e-06
   9.6565037e+01   6.3563634e-06
   9.6620630e+01   6.8943291e-06
   9.6676223e+01   6.8181646e-06
   9.6731816e+01   6.0497402e-06
   9.6787409e+01   5.8643248e-06
   9.6843002e+01   5.9003080e-06
   9.6898595e+01   6.2796846e-06
   9.6954188e+01   6.4510509e-06
   9.7009781e+01   6.1937483e-06
   9.7065374e+01   6.6084499e-06
   9.7120967e+01   7.2280977e-06
   9.7176560e+01   7.5346357e-06
   9.7232153e+01   6.3991239e-06
   9.7287746e+01   5.0417976e-06
   9.7343339e+01   5.0551947e-06
   9.7398932e+01   6.1567955e-06
   9.7454525e+01   6.7853043e-06
   9.7510118e+01   6.9803990e-06
   9.7565711e+01   7.3779461e-06
   9.7621304e+01   1.2759465e-05
   9.7676897e+01   1.3416924e-05
   9.7732490e+01   8.1106044e-06
   9.7788083e+01   6.6346865e-06
   9.7843676e+01   6.5429949e-06
   9.7899269e+01   6.0728195e-06
   9.7954862e+01   5.9061549e-06
   9.8010455e+01   5.7446775e-06
   9.8066048e+01   9.2932091e-06
   9.8121641e+01   2.0791855e-05
   9.8177234e+01   1.4451780e-05
   9.8232827e+01   6.9494932e-06
   9.8288420e+01   7.1096580e-06
   9.8344013e+01   5.8784988e-06
   9.8399606e+01   6.3992555e-06
   9.8455199e+01   7.1701974e-06
   9.8510792e+01   6.5573928e-06
   9.8566385e+01   6.3012784e-06
   9.8621978e+01   6.5215177e-06
   9.8677571e+01   6.7434432e-06
   9.8733164e+01   6.9286775e-06
   9.8788757e+01   6.2432559e-06
   9.8844350e+01   6.3284078e-06
   9.8899943e+01   5.9644934e-06
   9.8955536e+01   6.6260543e-06
   9.9011129e+01   6.5195875e-06
   9.9066722e+01   5.7951511e-06
   9.9122315e+01   6.8119334e-06
   9.9177908e+01   6.4116238e-06
   9.9233501e+01   6.1508463e-06
   9.9289094e+01   6.1931214e-06
   9.9344687e+01   6.6413609e-06
   9.9400280e+01   5.9849633e-06
   9.9455873e+01   6.0703401e-06
   9.9511466e+01   6.1209990e-06
   9.9567059e+01   5.9786285e-06
   9.9622652e+01   5.9891232e-06
   9.9678245e+01   5.4311012e-06
   9.9733838e+01   1.3586919e-05
   9.9789431e+01   2.2392073e-05
   9.9845024e+01   7.6655224e-06
   9.9900617e+01   6.1393948e-06
   9.9956210e+01   5.5354013e-06
   1.0001180e+02   6.1973634e-06
   1.0006740e+02   6.3224857e-06
   1.0012299e+02   7.0617999e-06
   1.0017858e+02   6.3772335e-06
   1.0023417e+02   1.1616595e-05
   1.0028977e+02   1.1336897e-05
   1.0034536e+02   6.8753643e-06
   1.0040095e+02   6.5822235e-06
   1.0045655e+02   5.9596081e-06
   1.0051214e+02   5.9275838e-06
   1.0056773e+02   6.0615382e-06
   1.0062333e+02   6.0348366e-06
   1.0067892e+02   5.6292896e-06
   1.0073451e+02   6.1859866e-06
   1.0079010e+02   6.7266209e-06
   1.0084570e+02   6.7184676e-06
   1.0090129e+02   7.1205632e-06
   1.0095688e+02   7.1059898e-06
   1.0101248e+02   6.7969340e-06
   1.0106807e+02   6.6052854e-06
   1.0112366e+02   6.4893333e-06
   1.0117926e+02   6.1065605e-06
   1.0123485e+02   5.9870106e-06
   1.0129044e+02   6.3486493e-06
   1.0134603e+02   6.4974882e-06
   1.0140163e+02   6.1191564e-06
   1.0145722e+02   5.7413467e-06
   1.0151281e+02   7.0048245e-06
   1.0156841e+02   6.1103546e-06
   1.0162400e+02   5.9696109e-06
   1.0167959e+02   6.5587612e-06
   1.0173519e+02   6.3434191e-06
   1.0179078e+02   6.5042185e-06
   1.0184637e+02   5.6644591e-06
   1.0190196e+02   5.8844436e-06
   1.0195756e+02   5.7979271e-06
   1.0201315e+02   1.5604527e-05
   1.0206874e+02   7.3666877e-05
   1.0212434e+02   6.6356222e-05
   1.0217993e+02   1.0934176e-05
   1.0223552e+02   6.4668089e-06
   1.0229112e+02   6.6372420e-06
   1.0234671e+02   9.2313446e-06
   1.0240230e+02   1.0264280e-05
   1.0245789e+02   7.2444433e-06
   1.0251349e+02   3.6679213e-05
   1.0256908e+02   1.0362787e-04
   1.0262467e+02   5.0870291e-05
   1.0268027e+02   9.1173881e-06
   1.0273586e+02   6.8112723e-06
   1.0279145e+02   6.4410534e-06
   1.0284705e+02   6.6069589e-06
   1.0290264e+02   7.0652800e-06
   1.0295823e+02   6.8859760e-06
   1.0301382e+02   6.5836982e-06
   1.0306942e+02   6.6653103e-06
   1.0312501e+02   6.6947222e-06
   1.0318060e+02   7.5935087e-06
   1.0323620e+02   7.8052899e-06
   1.0329179e+02   7.1752407e-06
   1.0334738e+02   6.8042065e-06
   1.0340298e+02   6.7877655e-06
   1.0345857e+02   6.4787369e-06
   1.0351416e+02   6.5883231e-06
   1.0356975e+02   6.9018987e-06
   1.0362535e+02   7.4625876e-06
   1.0368094e+02   7.9683466e-06
   1.0373653e+02   7.4099447e-06
   1.0379213e+02   6.7291337e-06
   1.0384772e+02   5.9351184e-06
   1.0390331e+02   6.4776065e-06
   1.0395891e+02   7.3323091e-06
   1.0401450e+02   8.1405481e-06
   1.0407009e+02   7.7973935e-06
   1.0412568e+02   6.7138340e-06
   1.0418128e+02   6.1863969e-06
   1.0423687e+02   7.1691973e-06
   1.0429246e+02   6.2176912e-06
   1.0434806e+02   5.5448924e-06
   1.0440365e+02   5.9828015e-06
   1.0445924e+02   6.6486930e-06
   1.0451484e+02   8.0675669e-06
   1.0457043e+02   6.8835719e-06
   1.0462602e+02   6.0888386e-06
   1.0468161e+02   5.9694603e-06
   1.0473721e+02   6.6663954e-06
   1.0479280e+02   7.7567463e-06
   1.0484839e+02   6.6190480e-06
   1.0490399e+02   5.9362988e-06
   1.0495958e+02   5.9825487e-06
   1.0501517e+02   6.5373891e-06
   1.0507077e+02   5.9180845e-06
   1.0512636e+02   6.7625770e-06
   1.0518195e+02   6.3160745e-06
   1.0523754e+02   7.5662404e-06
   1.0529314e+02   9.4145155e-06
   1.0534873e+02   5.8436697e-05
   1.0540432e+02   1.8206157e-04
   1.0545992e+02   9.1509818e-05
   1.0551551e+02   1.3102894e-05
   1.0557110e+02   7.3591106e-06
   1.0562670e+02   7.1389051e-06
   1.0568229e+02   6.6454972e-06
   1.0573788e+02   6.0947790e-06
   1.0579347e+02   8.8227523e-06
   1.0584907e+02   5.5801536e-05
   1.0590466e+02   8.6118424e-05
   1.0596025e+02   2.6169779e-05
   1.0601585e+02   6.3411736e-06
   1.0607144e+02   5.6389605e-06
   1.0612703e+02   6.2293943e-06
   1.0618263e+02   6.9898820e-06
   1.0623822e+02   6.8888537e-06
   1.0629381e+02   7.2914286e-06
   1.0634940e+02   6.5997660e-06
   1.0640500e+02   6.4572885e-06
   1.0646059e+02   6.5704803e-06
   1.0651618e+02   6.2610865e-06
   1.0657178e+02   5.7717952e-06
   1.0662737e+02   6.2605559e-06
   1.0668296e+02   6.2879805e-06
   1.0673856e+02   5.7957066e-06
   1.0679415e+02   6.3590810e-06
   1.0684974e+02   6.5680042e-06
   1.0690533e+02   6.4312220e-06
   1.0696093e+02   6.3005854e-06
   1.0701652e+02   6.8993726e-06
   1.0707211e+02   6.8524392e-06
   1.0712771e+02   6.9806386e-06
   1.0718330e+02   7.0996610e-06
   1.0723889e+02   6.4449416e-06
   1.0729449e+02   6.0090924e-06
   1.0735008e+02   6.2898081e-06
   1.0740567e+02   6.1653376e-06
   1.0746126e+02   5.9048027e-06
   1.0751686e+02   6.1405590e-06
   1.0757245e+02   6.4878083e-06
   1.0762804e+02   6.1033875e-06
   1.0768364e+02   6.6552670e-06
   1.0773923e+02   6.0226151e-06
   1.0779482e+02   5.6176604e-06
   1.0785042e+02   5.9713696e-06
   1.0790601e+02   5.7175846e-06
   1.0796160e+02   5.2302543e-06
   1.0801719e+02   5.8263122e-06
   1.0807279e+02   6.8097867e-06
   1.0812838e+02   9.6160416e-06
   1.0818397e+02   6.5262326e-06
   1.0823957e+02   6.0948884e-06
   1.0829516e+02   6.7806720e-06
   1.0835075e+02   6.6727389e-06
   1.0840635e+02   7.5561640e-06
   1.0846194e+02   7.4825942e-06
   1.0851753e+02   5.8986615e-06
   1.0857312e+02   6.8463419e-06
   1.0862872e+02   7.3548091e-06
   1.0868431e+02   7.3330195e-06
   1.0873990e+02   6.5929529e-06
   1.0879550e+02   6.4350121e-06
   1.0885109e+02   6.9447407e-06
   1.0890668e+02   7.6113704e-06
   1.0896228e+02   6.8698558e-06
   1.0901787e+02   6.2119212e-06
   1.0907346e+02   6.2468219e-06
   1.0912905e+02   7.3572516e-06
   1.0918465e+02   7.5851262e-06
   1.0924024e+02   7.8575238e-06
   1.0929583e+02   7.9918485e-06
   1.0935143e+02   6.5469556e-06
   1.0940702e+02   5.6727292e-06
   1.0946261e+02   6.0367422e-06
   1.0951821e+02   6.5185762e-06
   1.0957380e+02   6.1748090e-06
   1.0962939e+02   6.2983096e-06
   1.0968498e+02   6.4242582e-06
   1.0974058e+02   1.1219346e-05
   1.0979617e+02   1.3563088e-05
   1.0985176e+02   6.5142919e-06
   1.0990736e+02   5.5571347e-06
   1.0996295e+02   5.6080342e-06
   1.1001854e+02   5.7317963e-06
   1.1007414e+02   5.6009748e-06
   1.1012973e+02   5.5540905e-06
   1.1018532e+02   6.3797438e-06
   1.1024091e+02   1.3943979e-05
   1.1029651e+02   1.1500753e-05
   1.1035210e+02   6.5712600e-06
   1.1040769e+02   6.2209997e-06
   1.1046329e+02   6.0846769e-06
   1.1051888e+02   7.8133749e-06
   1.1057447e+02   7.2125559e-06
   1.1063007e+02   6.4581784e-06
   1.1068566e+02   6.0542076e-06
   1.1074125e+02   5.8596826e-06
   1.1079684e+02   6.0418755e-06
   1.1085244e+02   6.5149139e-06
   1.1090803e+02   6.9225304e-06
   1.1096362e+02   7.5261602e-06
   1.1101922e+02   6.8351585e-06
   1.1107481e+02   6.1282298e-06
   1.1113040e+02   6.3026412e-06
   1.1118600e+02   6.4425147e-06
   1.1124159e+02   5.5444599e-06
   1.1129718e+02   6.1471912e-06
   1.1135277e+02   6.5333250e-06
   1.1140837e+02   6.0839718e-06
   1.1146396e+02   6.5952051e-06
   1.1151955e+02   6.1867233e-06
   1.1157515e+02   6.3023362e-06
   1.1163074e+02   6.7076055e-06
   1.1168633e+02   6.0132948e-06
   1.1174193e+02   6.1567887e-06
   1.1179752e+02   5.8868735e-06
   1.1185311e+02   6.0952004e-06
   1.1190870e+02   7.0012719e-06
   1.1196430e+02   7.2001410e-06
   1.1201989e+02   6.1807422e-06
   1.1207548e+02   5.5630064e-06
   1.1213108e+02   5.9499745e-06
   1.1218667e+02   6.4369949e-06
   1.1224226e+02   6.0209737e-06
   1.1229786e+02   6.6893839e-06
   1.1235345e+02   6.9787204e-06
   1.1240904e+02   6.5068470e-06
   1.1246463e+02   5.5166083e-06
   1.1252023e+02   5.6589211e-06
   1.1257582e+02   6.3591950e-06
   1.1263141e+02   5.9120370e-06
   1.1268701e+02   6.4037092e-06
   1.1274260e+02   6.5497432e-06
   1.1279819e+02   6.0320377e-06
   1.1285379e+02   6.1710066e-06
   1.1290938e+02   6.8617582e-06
   1.1296497e+02   7.0355826e-06
   1.1302056e+02   6.3189214e-06
   1.1307616e+02   5.9848389e-06
   1.1313175e+02   7.2358327e-06
   1.1318734e+02   6.8247203e-06
   1.1324294e+02   6.8432637e-06
   1.1329853e+02   5.8805430e-06
   1.1335412e+02   6.3963807e-06
   1.1340972e+02   6.7214283e-06
   1.1346531e+02   6.9599568e-06
   1.1352090e+02   6.1957567e-06
   1.1357649e+02   5.6835908e-06
   1.1363209e+02   6.5881156e-06
   1.1368768e+02   6.5853686e-06
   1.1374327e+02   6.1454233e-06
   1.1379887e+02   6.0494495e-06
   1.1385446e+02   6.4754941e-06
   1.1391005e+02   6.2323411e-06
   1.1396565e+02   7.3015757e-06
   1.1402124e+02   6.9752863e-06
   1.1407683e+02   5.5859684e-06
   1.1413242e+02   5.9952588e-06
   1.1418802e+02   6.5037514e-06
   1.1424361e+02   6.1730701e-06
   1.1429920e+02   5.9895898e-06
   1.1435480e+02   6.1149049e-06
   1.1441039e+02   5.8265063e-06
   1.1446598e+02   6.4722428e-06
   1.1452158e+02   6.4624443e-06
   1.1457717e+02   5.8677869e-06
   1.1463276e+02   5.7705749e-06
   1.1468835e+02   6.5951810e-06
   1.1474395e+02   1.0386269e-05
   1.1479954e+02   1.0837912e-05
   1.1485513e+02   6.3014674e-06
   1.1491073e+02   6.5171756e-06
   1.1496632e+02   6.5338554e-06
   1.1502191e+02   6.0435900e-06
   1.1507751e+02   5.7190044e-06
   1.1513310e+02   6.7908497e-06
   1.1518869e+02   7.1507760e-06
   1.1524428e+02   1.0539473e-05
   1.1529988e+02   9.5441745e-06
   1.1535547e+02   6.8882266e-06
   1.1541106e+02   6.7751586e-06
   1.1546666e+02   6.2845334e-06
   1.1552225e+02   6.2865605e-06
   1.1557784e+02   5.5831812e-06
   1.1563344e+02   5.6525405e-06
   1.1568903e+02   6.0468017e-06
   1.1574462e+02   6.1741253e-06
   1.1580021e+02   6.8710309e-06
   1.1585581e+02   6.3398112e-06
   1.1591140e+02   5.9058689e-06
   1.1596699e+02   6.9122299e-06
   1.1602259e+02   7.0498888e-06
   1.1607818e+02   7.0774145e-06
   1.1613377e+02   6.7499801e-06
   1.1618937e+02   6.2772609e-06
   1.1624496e+02   6.6578371e-06
   1.1630055e+02   6.5321312e-06
   1.1635614e+02   6.4618496e-06
   1.1641174e+02   6.7915165e-06
   1.1646733e+02   6.2537578e-06
   1.1652292e+02   6.3959933e-06
   1.1657852e+02   6.5228642e-06
   1.1663411e+02   6.3062951e-06
   1.1668970e+02   6.3568719e-06
   1.1674530e+02   6.5427375e-06
   1.1680089e+02   6.4121317e-06
   1.1685648e+02   6.7553354e-06
   1.1691207e+02   6.2396254e-06
   1.1696767e+02   6.0963860e-06
   1.1702326e+02   6.1620576e-06
   1.1707885e+02   5.9721141e-06
   1.1713445e+02   6.7238436e-06
   1.1719004e+02   6.5575766e-06
   1.1724563e+02   6.6932665e-06
   1.1730123e+02   6.4084798e-06
   1.1735682e+02   6.2261403e-06
   1.1741241e+02   5.7785687e-06
   1.1746800e+02   6.4376864e-06
   1.1752360e+02   6.5102943e-06
   1.1757919e+02   5.9385803e-06
   1.1763478e+02   6.0381956e-06
   1.1769038e+02   5.7803363e-06
   1.1774597e+02   5.8069311e-06
   1.1780156e+02   6.0906593e-06
   1.1785716e+02   5.8744386e-06
   1.1791275e+02   5.9070578e-06
   1.1796834e+02   5.4359837e-06
   1.1802393e+02   5.7856079e-06
   1.1807953e+02   6.3949834e-06
   1.1813512e+02   5.9528112e-06
   1.1819071e+02   6.1115765e-06
   1.1824631e+02   5.7309436e-06
   1.1830190e+02   5.7751384e-06
   1.1835749e+02   5.9768589e-06
   1.1841309e+02   6.2335640e-06
   1.1846868e+02   6.0600323e-06
   1.1852427e+02   5.7477281e-06
   1.1857986e+02   5.6856006e-06
   1.1863546e+02   6.1582754e-06
   1.1869105e+02   6.4172374e-06
   1.1874664e+02   6.3633665e-06
   1.1880224e+02   5.9862495e-06
   1.1885783e+02   5.8676303e-06
   1.1891342e+02   6.1786735e-06
   1.1896902e+02   6.1856073e-06
   1.1902461e+02   6.7493754e-06
   1.1908020e+02   6.4643750e-06
   1.1913579e+02   6.2575566e-06
   1.1919139e+02   6.4281125e-06
   1.1924698e+02   6.7125939e-06
   1.1930257e+02   5.9644753e-06
   1.1935817e+02   6.0985489e-06
   1.1941376e+02   6.9789793e-06
   1.1946935e+02   6.8439531e-06
   1.1952495e+02   5.9366451e-06
   1.1958054e+02   6.4091274e-06
   1.1963613e+02   5.9533154e-06
   1.1969172e+02   5.8355041e-06
   1.1974732e+02   7.2724671e-06
   1.1980291e+02   8.2703240e-06
   1.1985850e+02   6.0002129e-06
   1.1991410e+02   6.1588597e-06
   1.1996969e+02   7.0520117e-06
   1.2002528e+02   6.9354802e-06
   1.2008088e+02   6.9779693e-06
   1.2013647e+02   6.6820721e-06
   1.2019206e+02   6.6005179e-06
   1.2024765e+02   7.2092786e-06
   1.2030325e+02   7.6963946e-06
   1.2035884e+02   6.3059736e-06
   1.2041443e+02   6.0372396e-06
   1.2047003e+02   6.2790876e-06
   1.2052562e+02   7.0151452e-06
   1.2058121e+02   6.8411103e-06
   1.2063681e+02   6.5419726e-06
   1.2069240e+02   6.0273467e-06
   1.2074799e+02   7.0903877e-05
   1.2080358e+02   3.0055628e-04
   1.2085918e+02   9.1377556e-05
   1.2091477e+02   6.4042616e-06
   1.2097036e+02   6.7595935e-06
   1.2102596e+02   6.7162030e-06
   1.2108155e+02   6.5496498e-06
   1.2113714e+02   6.5935453e-06
   1.2119274e+02   8.8965525e-06
   1.2124833e+02   7.8285733e-05
   1.2130392e+02   1.4816087e-04
   1.2135951e+02   2.6596188e-05
   1.2141511e+02   7.0175812e-06
   1.2147070e+02   6.5047361e-06
   1.2152629e+02   6.5696595e-06
   1.2158189e+02   6.9346259e-06
   1.2163748e+02   6.0599451e-06
