% event from 2007-01-30 00:00-01:20 Cluster-4 burst, Ey
%  f [Hz]          power [(mV/m)^2/Hz]   
   3.1576823e+01   6.9162839e-06
   3.1632416e+01   6.7154680e-06
   3.1688009e+01   7.1689968e-06
   3.1743602e+01   6.9355990e-06
   3.1799195e+01   6.6221180e-06
   3.1854788e+01   6.9278622e-06
   3.1910381e+01   7.1208374e-06
   3.1965974e+01   7.2847444e-06
   3.2021567e+01   6.8345570e-06
   3.2077160e+01   7.5390937e-06
   3.2132753e+01   8.6097052e-06
   3.2188346e+01   7.5459717e-06
   3.2243939e+01   6.7857617e-06
   3.2299532e+01   7.1690483e-06
   3.2355125e+01   6.8189262e-06
   3.2410718e+01   6.9907913e-06
   3.2466311e+01   6.7278160e-06
   3.2521904e+01   6.4498828e-06
   3.2577497e+01   8.4682760e-06
   3.2633090e+01   8.7869399e-06
   3.2688683e+01   6.4304371e-06
   3.2744276e+01   7.7482852e-06
   3.2799869e+01   6.9054850e-06
   3.2855462e+01   6.3174484e-06
   3.2911055e+01   7.0852426e-06
   3.2966648e+01   6.9455638e-06
   3.3022241e+01   6.9645298e-06
   3.3077834e+01   7.8213864e-06
   3.3133427e+01   7.4958459e-06
   3.3189020e+01   6.4263187e-06
   3.3244613e+01   6.2951298e-06
   3.3300206e+01   6.7426512e-06
   3.3355799e+01   7.3042358e-06
   3.3411392e+01   7.0784004e-06
   3.3466985e+01   6.6526068e-06
   3.3522578e+01   6.4825318e-06
   3.3578171e+01   6.7140732e-06
   3.3633764e+01   6.5922383e-06
   3.3689357e+01   7.0039158e-06
   3.3744950e+01   7.5572963e-06
   3.3800543e+01   1.9165585e-05
   3.3856136e+01   1.1142556e-04
   3.3911729e+01   6.8670866e-05
   3.3967322e+01   8.4615021e-06
   3.4022915e+01   7.3693999e-06
   3.4078508e+01   7.7687119e-06
   3.4134101e+01   7.6463391e-06
   3.4189694e+01   7.5416842e-06
   3.4245287e+01   7.3811480e-06
   3.4300880e+01   3.0882649e-05
   3.4356473e+01   7.3775085e-05
   3.4412066e+01   2.2080601e-05
   3.4467659e+01   7.8162146e-06
   3.4523252e+01   8.2360183e-06
   3.4578845e+01   7.7066062e-06
   3.4634438e+01   6.8170355e-06
   3.4690031e+01   6.7140884e-06
   3.4745624e+01   9.1625754e-06
   3.4801217e+01   7.9649329e-06
   3.4856810e+01   6.9506158e-06
   3.4912403e+01   6.9379281e-06
   3.4967996e+01   6.7187626e-06
   3.5023589e+01   6.6652055e-06
   3.5079182e+01   6.8788120e-06
   3.5134775e+01   6.3075526e-06
   3.5190368e+01   7.2778884e-06
   3.5245961e+01   1.0518743e-05
   3.5301554e+01   7.6188986e-06
   3.5357147e+01   6.8153010e-06
   3.5412740e+01   5.9765595e-06
   3.5468333e+01   7.1619302e-06
   3.5523926e+01   8.4618053e-06
   3.5579519e+01   7.4898726e-06
   3.5635112e+01   6.9724348e-06
   3.5690705e+01   6.5485326e-06
   3.5746298e+01   6.6735214e-06
   3.5801891e+01   6.5042586e-06
   3.5857484e+01   6.1441834e-06
   3.5913077e+01   6.6182830e-06
   3.5968670e+01   7.3054147e-06
   3.6024263e+01   6.9918422e-06
   3.6079856e+01   7.2884828e-06
   3.6135449e+01   6.4359115e-06
   3.6191042e+01   6.5961367e-06
   3.6246635e+01   6.8431692e-06
   3.6302228e+01   8.0462320e-06
   3.6357821e+01   8.0017041e-06
   3.6413414e+01   7.2814214e-06
   3.6469007e+01   6.5418141e-06
   3.6524600e+01   6.8253755e-06
   3.6580193e+01   7.1289614e-06
   3.6635786e+01   7.2096444e-06
   3.6691379e+01   6.6419937e-06
   3.6746972e+01   6.6558979e-06
   3.6802565e+01   6.9655770e-06
   3.6858158e+01   7.0571859e-06
   3.6913751e+01   7.0931735e-06
   3.6969344e+01   6.4211653e-06
   3.7024937e+01   6.1859716e-06
   3.7080530e+01   6.7097142e-06
   3.7136123e+01   7.3786516e-06
   3.7191716e+01   7.3312489e-06
   3.7247309e+01   7.7704848e-06
   3.7302902e+01   7.0049717e-06
   3.7358495e+01   7.6629585e-06
   3.7414088e+01   7.7796661e-06
   3.7469680e+01   7.6595818e-06
   3.7525273e+01   7.0758303e-06
   3.7580866e+01   7.4919732e-06
   3.7636459e+01   8.3044550e-06
   3.7692052e+01   8.3737487e-06
   3.7747645e+01   7.1254439e-06
   3.7803238e+01   6.4628027e-06
   3.7858831e+01   6.6676430e-06
   3.7914424e+01   6.7790264e-06
   3.7970017e+01   6.9365931e-06
   3.8025610e+01   6.0864893e-06
   3.8081203e+01   6.4313091e-06
   3.8136796e+01   7.2476688e-06
   3.8192389e+01   6.5369670e-06
   3.8247982e+01   6.6725344e-06
   3.8303575e+01   7.8291655e-06
   3.8359168e+01   7.8874705e-06
   3.8414761e+01   7.5251295e-06
   3.8470354e+01   7.1217713e-06
   3.8525947e+01   6.8939063e-06
   3.8581540e+01   7.0360386e-06
   3.8637133e+01   7.2510697e-06
   3.8692726e+01   6.0779637e-06
   3.8748319e+01   6.8206947e-06
   3.8803912e+01   7.0507864e-06
   3.8859505e+01   6.7507877e-06
   3.8915098e+01   6.5440148e-06
   3.8970691e+01   6.4183924e-06
   3.9026284e+01   7.1042071e-06
   3.9081877e+01   6.9257388e-06
